Crime_ID,Crime_Type,Latitude,Longitude,Date,Time,Risk_Level,District_Code
MHCRIME046480,Assault,19.916919,73.469798,2025-07-23,21:10,Very High,D21
MHCRIME046481,Burglary,18.756906,74.419453,2024-02-08,06:07,Low,D24
MHCRIME046482,Fraud,20.077827,77.336539,2025-06-17,11:51,Medium,D07
MHCRIME046483,Murder,20.316973,79.458613,2024-01-25,05:55,Medium,D35
MHCRIME046484,Harassment,18.539979,72.638164,2025-08-08,02:22,Low,D03
MHCRIME046485,Murder,21.807469,76.399263,2023-06-09,04:21,Very High,D25
MHCRIME046486,Burglary,18.238323,76.749009,2022-12-11,16:52,Medium,D09
MHCRIME046487,Burglary,21.076499,74.387485,2024-11-11,03:21,Low,D25
MHCRIME046488,Murder,17.900735,78.141382,2022-06-13,15:01,Medium,D29
MHCRIME046489,Kidnapping,21.331191,77.320549,2023-08-06,01:54,Medium,D26
MHCRIME046490,Murder,17.60276,79.804975,2025-02-22,13:42,High,D23
MHCRIME046491,Vehicle Theft,16.008812,75.351408,2024-03-31,07:46,Medium,D01
MHCRIME046492,Burglary,18.182785,73.131195,2022-09-06,03:23,Low,D15
MHCRIME046493,Kidnapping,20.847054,79.783208,2023-04-27,07:45,Very High,D09
MHCRIME046494,Assault,18.76742,79.342158,2022-05-22,01:56,High,D36
MHCRIME046495,Vehicle Theft,19.990949,75.848663,2022-10-03,18:06,Very High,D17
MHCRIME046496,Vehicle Theft,16.14199,80.274607,2022-04-16,07:35,Very High,D22
MHCRIME046497,Kidnapping,17.123251,73.49615,2025-05-06,03:58,Very High,D06
MHCRIME046498,Vehicle Theft,19.186469,78.493794,2022-03-15,21:16,High,D35
MHCRIME046499,Vehicle Theft,19.001905,78.874855,2024-02-16,21:33,Very High,D15
MHCRIME046500,Theft,18.049866,72.811163,2022-02-03,02:58,Medium,D23
MHCRIME046501,Burglary,21.630555,77.183521,2023-12-08,23:37,High,D34
MHCRIME046502,Harassment,19.388438,80.748419,2022-12-12,16:07,Medium,D34
MHCRIME046503,Kidnapping,20.718016,76.853804,2024-07-23,00:21,Medium,D09
MHCRIME046504,Cyber Crime,16.081237,77.668167,2024-01-14,02:30,Very High,D06
MHCRIME046505,Fraud,16.066899,76.006874,2025-04-19,13:37,High,D04
MHCRIME046506,Assault,15.81077,73.315118,2025-10-18,21:25,Low,D28
MHCRIME046507,Robbery,21.596518,74.169762,2024-06-11,20:30,Low,D36
MHCRIME046508,Vehicle Theft,18.19199,73.20969,2025-01-19,21:24,Low,D01
MHCRIME046509,Kidnapping,17.30986,78.442442,2023-11-25,00:16,High,D31
MHCRIME046510,Vehicle Theft,15.917187,79.442901,2024-05-23,03:56,High,D36
MHCRIME046511,Harassment,20.481913,80.807016,2023-07-04,22:07,Medium,D25
MHCRIME046512,Kidnapping,20.521242,80.802232,2022-08-27,19:01,Medium,D02
MHCRIME046513,Assault,20.393309,80.067671,2023-05-16,22:13,Low,D19
MHCRIME046514,Robbery,20.118961,77.704403,2023-01-30,04:30,Medium,D01
MHCRIME046515,Assault,20.488209,73.37315,2023-08-05,06:01,Medium,D03
MHCRIME046516,Theft,18.446623,77.286558,2023-08-08,23:33,High,D11
MHCRIME046517,Vehicle Theft,21.742926,79.734444,2024-04-28,14:59,Low,D17
MHCRIME046518,Cyber Crime,20.271707,79.519428,2023-02-21,21:34,High,D25
MHCRIME046519,Fraud,16.303775,73.812028,2025-12-05,15:19,High,D33
MHCRIME046520,Cyber Crime,17.839829,76.886002,2024-09-28,20:14,High,D08
MHCRIME046521,Fraud,20.400417,73.580307,2024-05-31,19:03,Very High,D11
MHCRIME046522,Cyber Crime,19.182572,76.982046,2023-06-24,16:40,Low,D21
MHCRIME046523,Theft,21.822717,73.176152,2024-06-19,18:04,High,D24
MHCRIME046524,Harassment,17.438784,76.264226,2025-12-29,13:13,Medium,D04
MHCRIME046525,Burglary,19.77837,80.859692,2025-10-01,18:36,Very High,D29
MHCRIME046526,Harassment,21.265135,73.540457,2024-12-04,03:32,Low,D18
MHCRIME046527,Fraud,16.815098,78.999877,2025-04-09,14:32,Low,D32
MHCRIME046528,Fraud,18.65631,80.842768,2025-05-25,06:41,Very High,D24
MHCRIME046529,Cyber Crime,17.428417,79.86554,2024-02-08,12:47,High,D11
MHCRIME046530,Fraud,21.035997,77.441985,2023-03-01,18:11,Low,D08
MHCRIME046531,Theft,21.346248,76.936946,2025-11-28,19:38,Very High,D23
MHCRIME046532,Murder,19.387628,78.900612,2022-01-12,08:21,High,D19
MHCRIME046533,Harassment,17.50189,76.658978,2025-09-04,02:48,Low,D32
MHCRIME046534,Theft,18.026562,73.140676,2022-09-07,13:51,High,D22
MHCRIME046535,Kidnapping,18.13472,77.330292,2023-07-06,22:37,Low,D24
MHCRIME046536,Assault,19.705732,75.946732,2024-02-04,08:34,Low,D29
MHCRIME046537,Burglary,16.549189,76.746,2022-03-05,23:47,Medium,D21
MHCRIME046538,Theft,17.629883,79.169454,2022-11-16,19:06,Medium,D34
MHCRIME046539,Harassment,19.316739,74.704757,2022-02-16,03:24,Medium,D02
MHCRIME046540,Kidnapping,16.343668,77.396524,2025-10-29,13:24,Medium,D30
MHCRIME046541,Theft,21.274263,77.196324,2024-09-12,22:53,High,D26
MHCRIME046542,Murder,16.002015,80.455849,2025-09-09,22:35,Very High,D21
MHCRIME046543,Cyber Crime,18.055368,73.471894,2024-05-06,17:55,Medium,D11
MHCRIME046544,Vehicle Theft,17.014962,77.377931,2022-04-13,11:09,Low,D24
MHCRIME046545,Assault,21.411405,79.203036,2025-08-19,16:26,High,D16
MHCRIME046546,Murder,21.674777,75.723981,2025-04-14,16:20,Low,D18
MHCRIME046547,Burglary,15.671406,75.981599,2024-04-17,13:34,Very High,D30
MHCRIME046548,Murder,21.546419,75.795763,2022-08-23,20:39,Medium,D12
MHCRIME046549,Assault,22.046528,77.743418,2024-12-29,17:51,Very High,D36
MHCRIME046550,Assault,16.27992,80.232706,2023-05-24,02:30,Medium,D32
MHCRIME046551,Harassment,20.071645,78.592494,2024-04-23,16:59,Very High,D28
MHCRIME046552,Theft,16.955566,77.422605,2023-05-30,21:51,Low,D25
MHCRIME046553,Kidnapping,16.863229,75.496836,2022-11-04,13:22,Low,D19
MHCRIME046554,Robbery,19.569527,76.721068,2022-02-20,13:34,Low,D36
MHCRIME046555,Vehicle Theft,19.188287,75.245185,2024-12-25,18:48,Medium,D05
MHCRIME046556,Burglary,21.12697,73.25348,2025-02-01,09:41,High,D06
MHCRIME046557,Murder,18.920249,75.337491,2022-10-01,09:49,High,D18
MHCRIME046558,Fraud,17.997091,75.781249,2023-04-27,05:19,Medium,D36
MHCRIME046559,Harassment,18.776586,76.923326,2023-01-18,17:09,Medium,D34
MHCRIME046560,Robbery,19.956111,80.717554,2022-05-06,01:03,Medium,D10
MHCRIME046561,Vehicle Theft,19.985366,74.564949,2022-08-11,20:46,High,D16
MHCRIME046562,Kidnapping,17.449183,76.181642,2022-02-25,10:10,High,D10
MHCRIME046563,Murder,18.22504,74.454671,2024-04-25,17:38,Very High,D35
MHCRIME046564,Fraud,20.877509,79.219726,2025-07-20,03:10,Medium,D35
MHCRIME046565,Assault,18.069068,78.920907,2025-07-22,02:04,High,D09
MHCRIME046566,Robbery,15.98579,74.09519,2025-03-28,09:33,High,D17
MHCRIME046567,Kidnapping,19.201465,78.778166,2025-02-25,16:12,Very High,D30
MHCRIME046568,Vehicle Theft,18.187609,76.880013,2025-05-01,16:19,Low,D14
MHCRIME046569,Harassment,16.528117,76.166259,2022-09-01,08:11,High,D09
MHCRIME046570,Kidnapping,18.114956,74.853588,2025-02-05,00:59,Medium,D26
MHCRIME046571,Murder,21.697934,74.080172,2024-04-28,10:49,Very High,D23
MHCRIME046572,Fraud,21.312073,73.294134,2023-11-25,13:56,Medium,D05
MHCRIME046573,Vehicle Theft,21.259732,75.931346,2023-08-09,12:58,High,D08
MHCRIME046574,Theft,15.775511,79.282005,2023-06-26,15:57,Low,D06
MHCRIME046575,Robbery,21.898386,79.640535,2025-12-21,19:27,Very High,D30
MHCRIME046576,Burglary,18.369529,78.296444,2025-03-30,08:45,Medium,D26
MHCRIME046577,Fraud,18.627296,80.196894,2023-04-03,13:47,Low,D23
MHCRIME046578,Burglary,18.286598,72.790654,2025-03-21,04:43,Low,D34
MHCRIME046579,Kidnapping,15.967877,78.559738,2025-10-25,17:02,Medium,D13
MHCRIME046580,Theft,21.889514,77.136445,2023-02-16,00:22,Low,D27
MHCRIME046581,Robbery,17.363259,76.266996,2022-07-10,05:36,Medium,D25
MHCRIME046582,Assault,16.585701,79.117304,2025-02-18,20:46,High,D07
MHCRIME046583,Burglary,18.554734,73.88108,2025-08-04,10:54,Medium,D30
MHCRIME046584,Robbery,20.120235,74.840184,2025-01-10,02:06,Low,D25
MHCRIME046585,Cyber Crime,18.436173,74.175214,2023-04-13,01:38,Very High,D08
MHCRIME046586,Cyber Crime,20.36898,73.502225,2025-06-09,15:50,Low,D07
MHCRIME046587,Theft,21.591202,74.709795,2025-05-26,15:50,Medium,D02
MHCRIME046588,Fraud,21.46108,78.024061,2025-09-06,07:32,Very High,D14
MHCRIME046589,Robbery,19.048426,74.044061,2022-12-04,13:20,Very High,D04
MHCRIME046590,Robbery,16.475445,74.292855,2025-07-23,06:24,High,D13
MHCRIME046591,Theft,16.31787,79.348442,2022-06-28,02:01,High,D28
MHCRIME046592,Kidnapping,19.755598,77.11286,2025-01-24,06:25,Low,D26
MHCRIME046593,Burglary,19.079821,72.828746,2025-02-26,00:57,Medium,D35
MHCRIME046594,Burglary,18.216933,75.036326,2022-03-18,10:23,Very High,D14
MHCRIME046595,Harassment,19.717139,78.679218,2023-06-17,07:24,Very High,D04
MHCRIME046596,Kidnapping,21.2665,78.217333,2022-03-07,08:05,High,D18
MHCRIME046597,Theft,18.70929,76.869064,2024-03-09,06:52,High,D19
MHCRIME046598,Theft,18.829672,80.321901,2024-07-11,20:23,Very High,D17
MHCRIME046599,Robbery,16.480685,73.50662,2024-09-01,05:43,Very High,D31
MHCRIME046600,Cyber Crime,16.786244,79.987604,2024-08-02,15:35,High,D12
MHCRIME046601,Theft,18.935533,76.81781,2024-04-21,19:31,High,D19
MHCRIME046602,Burglary,15.739846,74.052026,2025-09-04,11:23,High,D27
MHCRIME046603,Cyber Crime,16.10086,78.119701,2025-12-26,14:57,Medium,D14
MHCRIME046604,Murder,20.587536,73.045158,2024-04-27,06:22,High,D23
MHCRIME046605,Assault,19.129508,75.657428,2022-02-28,17:42,Low,D30
MHCRIME046606,Theft,21.533563,74.800098,2023-03-23,11:55,High,D14
MHCRIME046607,Kidnapping,18.037891,79.619956,2024-08-18,20:16,Very High,D35
MHCRIME046608,Theft,18.665316,74.869702,2025-01-08,03:16,Medium,D09
MHCRIME046609,Burglary,20.469414,77.303174,2022-11-27,04:43,Medium,D23
MHCRIME046610,Kidnapping,19.584334,77.010447,2024-03-02,18:31,Very High,D17
MHCRIME046611,Murder,15.862745,76.637472,2025-08-31,15:33,High,D10
MHCRIME046612,Murder,16.224611,76.330646,2022-05-15,04:24,Medium,D02
MHCRIME046613,Burglary,21.314387,74.159865,2022-02-03,04:14,Very High,D18
MHCRIME046614,Fraud,20.251081,72.627882,2023-04-21,13:20,Very High,D17
MHCRIME046615,Cyber Crime,18.246831,78.290828,2023-12-23,18:00,Very High,D36
MHCRIME046616,Harassment,17.107234,78.846662,2025-11-04,01:35,Very High,D28
MHCRIME046617,Fraud,20.523249,77.905057,2024-03-15,14:09,Low,D34
MHCRIME046618,Robbery,16.519704,76.887418,2025-06-20,11:11,Medium,D36
MHCRIME046619,Burglary,18.303343,75.823076,2022-08-02,21:24,High,D11
MHCRIME046620,Theft,21.828198,77.801188,2024-04-14,05:24,High,D29
MHCRIME046621,Robbery,19.591112,77.507261,2023-12-26,18:37,Low,D15
MHCRIME046622,Kidnapping,16.550327,80.019677,2025-07-20,09:27,Medium,D06
MHCRIME046623,Cyber Crime,16.654417,74.530144,2023-10-07,11:20,Very High,D33
MHCRIME046624,Burglary,19.98712,77.387426,2024-11-06,22:17,Very High,D34
MHCRIME046625,Vehicle Theft,17.956836,79.804578,2022-07-27,10:05,Medium,D09
MHCRIME046626,Fraud,20.623453,77.152348,2024-03-20,20:39,Low,D08
MHCRIME046627,Burglary,20.272329,80.343383,2022-08-18,22:58,High,D35
MHCRIME046628,Harassment,17.487602,75.750841,2024-03-16,21:44,Very High,D22
MHCRIME046629,Vehicle Theft,21.406304,79.858818,2022-04-05,22:23,Medium,D11
MHCRIME046630,Robbery,17.33776,78.917753,2025-05-16,06:06,Low,D31
MHCRIME046631,Fraud,20.278224,75.498197,2023-02-14,00:08,Very High,D18
MHCRIME046632,Kidnapping,20.465454,75.03448,2023-02-11,20:31,Very High,D10
MHCRIME046633,Kidnapping,18.105528,80.898581,2024-01-02,18:28,Very High,D18
MHCRIME046634,Robbery,21.165409,79.019244,2023-05-10,19:02,Very High,D01
MHCRIME046635,Harassment,19.887928,79.966372,2025-06-29,04:47,Low,D01
MHCRIME046636,Assault,18.749077,79.012451,2025-01-13,05:42,Very High,D11
MHCRIME046637,Burglary,17.557289,72.907157,2023-04-06,00:05,High,D03
MHCRIME046638,Murder,16.299162,75.574008,2025-04-03,09:45,High,D18
MHCRIME046639,Kidnapping,17.550208,77.128716,2025-07-07,00:58,Medium,D14
MHCRIME046640,Kidnapping,19.586142,79.175852,2023-06-30,07:40,Very High,D22
MHCRIME046641,Burglary,17.69891,77.096684,2024-12-21,13:09,Low,D08
MHCRIME046642,Cyber Crime,15.861213,78.23933,2025-12-18,12:18,High,D19
MHCRIME046643,Vehicle Theft,17.115989,76.13844,2022-08-12,21:21,High,D28
MHCRIME046644,Murder,19.432819,80.180012,2024-03-01,06:08,Medium,D35
MHCRIME046645,Cyber Crime,22.018978,73.838587,2025-12-16,13:35,Very High,D23
MHCRIME046646,Murder,17.494377,80.752623,2024-03-09,07:53,High,D14
MHCRIME046647,Kidnapping,19.055266,73.380609,2024-02-01,17:02,Low,D08
MHCRIME046648,Assault,19.046871,80.138863,2023-06-27,18:12,Very High,D03
MHCRIME046649,Cyber Crime,16.951426,79.839684,2024-05-29,00:14,Medium,D29
MHCRIME046650,Burglary,16.614014,78.847637,2022-10-25,09:34,Very High,D06
MHCRIME046651,Theft,20.770022,75.070666,2023-06-08,04:28,Very High,D22
MHCRIME046652,Burglary,19.527782,76.773695,2022-11-09,20:56,Low,D21
MHCRIME046653,Robbery,20.391909,78.905734,2023-11-25,23:28,Low,D01
MHCRIME046654,Theft,19.644904,80.844368,2023-03-30,10:11,High,D07
MHCRIME046655,Kidnapping,17.802729,77.296997,2022-06-07,06:07,Medium,D19
MHCRIME046656,Cyber Crime,18.004735,73.190117,2022-08-28,19:25,High,D09
MHCRIME046657,Harassment,22.071215,75.227798,2022-05-28,05:51,Medium,D20
MHCRIME046658,Burglary,20.332583,78.217051,2025-02-14,21:06,High,D02
MHCRIME046659,Fraud,18.802099,76.438351,2022-10-12,10:04,Very High,D16
MHCRIME046660,Murder,17.425989,80.718728,2022-05-26,14:16,Very High,D05
MHCRIME046661,Assault,16.297461,80.627017,2023-10-12,22:41,Very High,D24
MHCRIME046662,Kidnapping,20.537604,79.883107,2024-09-30,13:43,Medium,D08
MHCRIME046663,Kidnapping,21.801584,73.832207,2022-06-02,11:27,Very High,D02
MHCRIME046664,Assault,17.424292,78.122029,2022-11-16,00:03,High,D35
MHCRIME046665,Robbery,21.613863,72.807053,2025-05-29,00:00,High,D33
MHCRIME046666,Harassment,17.553346,75.709442,2022-10-22,01:37,Very High,D24
MHCRIME046667,Cyber Crime,17.007708,75.880644,2024-11-21,01:12,Low,D27
MHCRIME046668,Burglary,20.259131,74.655291,2022-01-16,23:35,High,D04
MHCRIME046669,Burglary,18.401055,75.288332,2025-12-05,13:37,Very High,D35
MHCRIME046670,Burglary,18.089044,73.877106,2024-07-26,08:57,High,D30
MHCRIME046671,Burglary,21.540958,74.388203,2024-11-19,02:06,High,D05
MHCRIME046672,Kidnapping,19.738586,76.694154,2022-06-22,19:53,Low,D15
MHCRIME046673,Murder,18.225562,73.119599,2022-07-15,04:55,Low,D04
MHCRIME046674,Cyber Crime,21.59619,76.745615,2023-06-27,14:58,Low,D36
MHCRIME046675,Cyber Crime,15.731417,73.727665,2023-01-15,17:15,Low,D28
MHCRIME046676,Burglary,19.740643,77.173923,2025-12-26,18:09,Very High,D01
MHCRIME046677,Burglary,17.207599,77.232704,2023-06-28,22:46,Very High,D11
MHCRIME046678,Burglary,20.837857,75.771729,2024-07-03,22:25,High,D08
MHCRIME046679,Vehicle Theft,19.49399,77.784386,2023-01-09,05:53,High,D30
MHCRIME046680,Kidnapping,17.234032,74.180793,2022-07-01,07:00,Very High,D25
MHCRIME046681,Robbery,18.356638,77.754241,2025-10-27,09:06,Very High,D18
MHCRIME046682,Assault,21.479173,75.019923,2023-12-12,19:48,Low,D18
MHCRIME046683,Murder,18.357457,78.682357,2023-05-26,11:56,Low,D33
MHCRIME046684,Burglary,17.335572,76.916997,2024-05-04,23:34,Medium,D08
MHCRIME046685,Fraud,16.852082,77.404304,2023-02-25,19:45,Very High,D36
MHCRIME046686,Vehicle Theft,16.848811,74.007841,2023-07-31,05:51,High,D28
MHCRIME046687,Murder,21.019996,76.2279,2024-05-23,04:52,Very High,D26
MHCRIME046688,Burglary,20.946294,77.912528,2025-05-10,02:54,Medium,D04
MHCRIME046689,Robbery,16.856012,76.722479,2025-01-21,12:39,Medium,D30
MHCRIME046690,Murder,19.83224,75.00573,2023-09-12,03:19,High,D23
MHCRIME046691,Theft,15.958535,80.835635,2025-06-18,14:48,Low,D15
MHCRIME046692,Vehicle Theft,21.812843,80.149077,2022-11-12,04:53,Very High,D18
MHCRIME046693,Cyber Crime,16.915864,73.581788,2023-11-30,00:26,Very High,D29
MHCRIME046694,Harassment,19.439769,76.306101,2022-02-17,12:35,Medium,D32
MHCRIME046695,Theft,17.325423,75.088971,2023-10-01,11:40,High,D19
MHCRIME046696,Robbery,19.426644,75.00953,2025-08-04,03:08,High,D05
MHCRIME046697,Cyber Crime,19.988277,76.048404,2024-07-26,17:48,Medium,D25
MHCRIME046698,Burglary,17.032032,73.485543,2024-05-16,11:07,Very High,D09
MHCRIME046699,Assault,20.6659,73.720863,2023-03-31,21:03,High,D34
MHCRIME046700,Kidnapping,21.424693,73.782675,2023-05-09,16:46,Low,D20
MHCRIME046701,Kidnapping,21.205329,75.689486,2022-08-26,07:52,High,D15
MHCRIME046702,Murder,21.428017,79.964448,2024-05-28,20:51,Low,D23
MHCRIME046703,Fraud,18.162793,77.957419,2024-02-09,00:40,Very High,D09
MHCRIME046704,Murder,17.065244,73.464063,2025-06-06,00:26,Medium,D18
MHCRIME046705,Burglary,18.406514,72.642292,2024-10-03,22:17,High,D32
MHCRIME046706,Burglary,17.490531,73.781176,2023-10-02,04:19,High,D26
MHCRIME046707,Fraud,21.339993,77.935703,2022-06-17,23:23,Low,D20
MHCRIME046708,Cyber Crime,18.659843,75.729831,2022-01-29,22:40,High,D17
MHCRIME046709,Robbery,20.519182,76.196793,2023-07-09,01:56,Very High,D29
MHCRIME046710,Burglary,21.287379,73.053765,2023-08-04,21:31,High,D02
MHCRIME046711,Theft,19.734417,73.32311,2025-07-11,19:03,Medium,D18
MHCRIME046712,Theft,16.333564,74.297213,2024-02-13,16:27,High,D29
MHCRIME046713,Kidnapping,18.543002,74.235515,2025-03-08,01:55,High,D33
MHCRIME046714,Kidnapping,20.940497,78.599257,2024-06-18,03:25,Low,D07
MHCRIME046715,Robbery,16.028113,78.501811,2023-11-05,22:55,Very High,D02
MHCRIME046716,Theft,17.474394,72.989114,2023-02-23,04:17,Low,D21
MHCRIME046717,Cyber Crime,15.668201,75.050169,2025-06-02,01:01,High,D28
MHCRIME046718,Vehicle Theft,17.837351,73.318759,2024-09-05,17:28,Low,D11
MHCRIME046719,Assault,21.082835,74.99504,2025-03-03,13:30,High,D08
MHCRIME046720,Harassment,18.637041,76.87211,2025-06-20,20:57,Low,D16
MHCRIME046721,Fraud,17.675899,78.606257,2023-08-31,11:16,Very High,D11
MHCRIME046722,Fraud,20.833898,80.592232,2023-10-25,14:57,Very High,D08
MHCRIME046723,Vehicle Theft,20.373397,78.169646,2022-10-21,00:57,High,D01
MHCRIME046724,Vehicle Theft,16.161049,73.561199,2023-10-01,09:51,Medium,D31
MHCRIME046725,Burglary,15.620432,77.063616,2025-09-01,00:35,Medium,D24
MHCRIME046726,Kidnapping,20.532349,75.93483,2025-11-05,02:01,Very High,D29
MHCRIME046727,Harassment,21.757893,76.091679,2024-11-13,18:05,Medium,D06
MHCRIME046728,Murder,18.130662,79.508592,2022-04-17,14:35,Very High,D33
MHCRIME046729,Robbery,18.939134,78.037661,2023-11-01,20:13,Low,D16
MHCRIME046730,Robbery,16.495049,73.729869,2022-06-05,15:22,Low,D27
MHCRIME046731,Theft,18.735606,80.809876,2025-11-19,18:36,High,D36
MHCRIME046732,Kidnapping,15.734033,78.017117,2022-01-17,01:53,Low,D31
MHCRIME046733,Burglary,16.66739,73.590682,2025-12-05,22:01,High,D14
MHCRIME046734,Fraud,19.915714,76.592317,2023-06-20,19:01,Very High,D14
MHCRIME046735,Theft,16.371505,72.823704,2024-06-07,16:02,Very High,D04
MHCRIME046736,Murder,19.125101,75.252571,2022-05-12,08:48,High,D06
MHCRIME046737,Robbery,21.667904,79.759514,2022-03-24,20:14,High,D03
MHCRIME046738,Cyber Crime,16.506691,73.342428,2022-02-05,04:49,High,D23
MHCRIME046739,Vehicle Theft,21.645785,76.735642,2025-04-05,12:38,Low,D08
MHCRIME046740,Robbery,21.404114,72.697387,2022-02-11,10:51,Medium,D24
MHCRIME046741,Fraud,17.600684,73.174037,2025-08-22,14:08,Low,D22
MHCRIME046742,Cyber Crime,17.519444,78.348034,2024-11-02,08:25,Low,D08
MHCRIME046743,Burglary,18.703181,73.661824,2024-02-04,02:00,Medium,D30
MHCRIME046744,Kidnapping,21.064072,76.577126,2022-10-09,22:56,High,D04
MHCRIME046745,Vehicle Theft,20.232611,73.732083,2024-12-01,17:39,Medium,D29
MHCRIME046746,Burglary,20.374809,79.73999,2024-10-12,22:29,Very High,D09
MHCRIME046747,Cyber Crime,20.865622,77.014534,2022-06-15,14:57,High,D10
MHCRIME046748,Murder,16.444803,76.55529,2024-09-16,18:39,High,D14
MHCRIME046749,Robbery,19.315709,79.616048,2025-11-08,06:33,High,D06
MHCRIME046750,Vehicle Theft,21.798621,73.261368,2024-01-02,09:08,Very High,D02
MHCRIME046751,Harassment,20.753775,72.958595,2023-07-04,13:48,Very High,D05
MHCRIME046752,Burglary,19.869261,74.891083,2025-12-10,07:12,High,D36
MHCRIME046753,Murder,20.707097,79.459204,2024-08-04,10:12,High,D02
MHCRIME046754,Burglary,16.534614,74.912375,2023-12-06,23:15,Very High,D31
MHCRIME046755,Harassment,18.639524,76.34755,2023-12-23,22:03,Very High,D30
MHCRIME046756,Fraud,17.150038,79.366523,2023-11-13,01:56,Medium,D29
MHCRIME046757,Burglary,19.570649,73.064871,2025-05-02,21:58,Low,D33
MHCRIME046758,Fraud,19.862165,76.881416,2023-08-20,16:49,Very High,D35
MHCRIME046759,Murder,20.134606,80.051933,2022-07-31,01:19,High,D36
MHCRIME046760,Theft,16.767382,77.127717,2023-06-22,23:18,Low,D13
MHCRIME046761,Fraud,20.063526,80.157033,2022-04-15,06:05,Very High,D19
MHCRIME046762,Harassment,19.037069,79.988628,2024-04-07,01:20,Medium,D26
MHCRIME046763,Vehicle Theft,17.911544,72.689872,2025-02-24,11:52,Medium,D05
MHCRIME046764,Robbery,21.607399,77.365492,2023-12-07,19:17,Medium,D11
MHCRIME046765,Assault,16.262977,80.111632,2023-03-26,19:25,Low,D24
MHCRIME046766,Fraud,20.99119,75.106076,2023-04-28,14:21,Low,D14
MHCRIME046767,Robbery,19.319762,73.567673,2025-05-05,07:43,Medium,D15
MHCRIME046768,Kidnapping,16.688177,74.344287,2024-02-12,23:53,Medium,D14
MHCRIME046769,Murder,16.097864,79.781831,2022-01-11,12:19,Low,D15
MHCRIME046770,Assault,19.674127,77.722889,2022-11-25,07:42,High,D05
MHCRIME046771,Murder,21.1131,74.998439,2023-06-17,17:21,Low,D36
MHCRIME046772,Assault,15.716035,77.896042,2022-02-25,19:27,Low,D13
MHCRIME046773,Robbery,17.616714,74.217322,2022-06-30,04:20,Very High,D05
MHCRIME046774,Kidnapping,17.516992,72.842062,2025-09-05,11:38,High,D05
MHCRIME046775,Fraud,18.824369,77.415015,2024-02-08,00:21,Low,D03
MHCRIME046776,Vehicle Theft,16.941094,75.604122,2025-10-14,11:38,Very High,D11
MHCRIME046777,Assault,16.7863,73.173239,2022-11-03,09:10,Medium,D17
MHCRIME046778,Cyber Crime,21.457228,72.831225,2024-08-12,09:35,Very High,D29
MHCRIME046779,Kidnapping,19.757042,79.915979,2025-01-27,22:07,Very High,D13
MHCRIME046780,Fraud,21.645344,76.860397,2022-01-07,21:27,Very High,D17
MHCRIME046781,Theft,21.350896,80.478482,2023-07-31,03:55,Very High,D19
MHCRIME046782,Theft,20.758662,74.614715,2023-03-23,14:41,Low,D20
MHCRIME046783,Assault,17.52985,73.447056,2024-06-13,01:24,Low,D19
MHCRIME046784,Harassment,21.51354,73.866218,2025-12-03,13:16,Medium,D29
MHCRIME046785,Harassment,16.671398,77.149046,2022-03-08,12:57,Low,D26
MHCRIME046786,Burglary,20.082348,73.210325,2022-02-06,12:32,High,D03
MHCRIME046787,Robbery,17.887147,75.09764,2024-05-29,16:42,Low,D16
MHCRIME046788,Vehicle Theft,20.252551,79.940989,2024-03-08,19:00,Medium,D05
MHCRIME046789,Robbery,21.309964,79.518842,2023-05-14,10:13,High,D24
MHCRIME046790,Fraud,16.015273,74.821282,2023-01-05,05:56,Low,D12
MHCRIME046791,Kidnapping,20.477023,78.419008,2023-08-19,08:08,Medium,D09
MHCRIME046792,Kidnapping,19.12571,80.117979,2022-09-11,21:17,Low,D33
MHCRIME046793,Burglary,17.449328,78.579086,2022-09-21,16:29,High,D13
MHCRIME046794,Theft,16.943393,76.183102,2025-08-14,22:33,Very High,D24
MHCRIME046795,Burglary,17.73302,73.510887,2022-01-11,07:30,Very High,D01
MHCRIME046796,Burglary,18.343336,75.556162,2024-05-20,19:35,High,D12
MHCRIME046797,Fraud,20.153304,74.635415,2022-06-12,01:25,Very High,D06
MHCRIME046798,Vehicle Theft,16.70604,73.76303,2025-10-09,06:14,Medium,D20
MHCRIME046799,Robbery,16.640228,78.533534,2024-10-02,21:03,Medium,D31
MHCRIME046800,Fraud,17.16207,73.923052,2022-05-10,01:23,Medium,D22
MHCRIME046801,Fraud,18.202057,75.680039,2025-10-17,18:24,High,D03
MHCRIME046802,Robbery,19.395439,72.931915,2025-09-07,00:43,Very High,D24
MHCRIME046803,Harassment,20.682925,75.8556,2025-05-05,22:12,Very High,D16
MHCRIME046804,Vehicle Theft,21.220484,78.700144,2024-12-30,02:16,High,D16
MHCRIME046805,Robbery,20.340766,75.245934,2025-02-12,10:43,High,D29
MHCRIME046806,Assault,17.878284,80.44987,2022-04-17,06:45,Medium,D14
MHCRIME046807,Burglary,20.571992,76.868992,2025-01-10,08:35,Very High,D07
MHCRIME046808,Kidnapping,18.293043,77.674385,2025-11-27,20:29,High,D04
MHCRIME046809,Assault,20.073238,74.424941,2023-12-20,11:15,High,D15
MHCRIME046810,Theft,19.971068,77.692079,2022-04-26,15:46,High,D21
MHCRIME046811,Vehicle Theft,21.848788,76.150214,2025-09-13,19:22,High,D06
MHCRIME046812,Murder,21.411606,79.043374,2024-01-24,01:57,High,D34
